day,tx_count,l2_fee_eth,da_gas_eth
2024-04-04 00:00:00.000 UTC,801575,20.098779244821685,0.4637008858504691
2024-04-05 00:00:00.000 UTC,793301,15.495965337287961,0.345965015643726
2024-04-06 00:00:00.000 UTC,551103,7.908480586642122,0.208434362550309
2024-04-07 00:00:00.000 UTC,627488,6.9925590026690605,0.21019517603427001
2024-04-08 00:00:00.000 UTC,686905,18.447793189871806,0.420779516686575
2024-04-09 00:00:00.000 UTC,689407,19.49132321094292,0.47614140104089797
2024-04-10 00:00:00.000 UTC,709966,23.159557684605446,0.402201638718174
2024-04-11 00:00:00.000 UTC,718026,20.250246590378918,0.43459555170308395
2024-04-12 00:00:00.000 UTC,714254,49.1022372898485,0.427478067508581
2024-04-13 00:00:00.000 UTC,710650,51.01650207293192,0.46551892567699193
2024-04-14 00:00:00.000 UTC,704671,24.16702543375925,0.337963141678479
2024-04-15 00:00:00.000 UTC,713100,21.49884010380719,0.375676614986571
2024-04-16 00:00:00.000 UTC,707109,19.824170118125252,0.359853376846197
2024-04-17 00:00:00.000 UTC,659899,20.364033325631812,0.399676931230446
2024-04-18 00:00:00.000 UTC,654114,18.620655639218544,0.33349434845388304
2024-04-19 00:00:00.000 UTC,701307,17.070379241930823,0.231127665924492
2024-04-20 00:00:00.000 UTC,616626,5.972612402411178,0.184730594531313
2024-04-21 00:00:00.000 UTC,635133,6.6527468652139845,0.176032411030947
2024-04-22 00:00:00.000 UTC,651148,14.316351179748994,0.309138832176003
2024-04-23 00:00:00.000 UTC,697843,16.757283234262623,0.355806834146082
2024-04-24 00:00:00.000 UTC,688354,20.101114928758758,0.39077080788673196
2024-04-25 00:00:00.000 UTC,703801,21.533978169291146,0.368148990240531
2024-04-26 00:00:00.000 UTC,705169,18.879569724689198,0.32020691840278803
2024-04-27 00:00:00.000 UTC,706053,19.683355228140538,0.30182755292811
2024-04-28 00:00:00.000 UTC,709559,18.764353924964627,0.319127791224567
2024-04-29 00:00:00.000 UTC,684543,18.833941604548805,0.315390138554262
2024-04-30 00:00:00.000 UTC,809801,20.318015982371886,0.3696203138523
2024-05-01 00:00:00.000 UTC,836210,26.43653519600488,0.319468952516736
2024-05-02 00:00:00.000 UTC,697188,20.304425217270715,0.326634471969009
2024-05-03 00:00:00.000 UTC,615219,12.454936158445188,0.237779012481315
2024-05-04 00:00:00.000 UTC,520355,6.196326790356453,0.17111255989673402
2024-05-05 00:00:00.000 UTC,514415,5.226687460500812,0.165210505265859
2024-05-06 00:00:00.000 UTC,598710,12.911108355964855,0.283811226318693
2024-05-07 00:00:00.000 UTC,584269,17.085312243704273,0.32877160099476
2024-05-08 00:00:00.000 UTC,576067,18.513369595849273,0.322702107128925
2024-05-09 00:00:00.000 UTC,564569,16.57503963897036,0.303053362733598
2024-05-10 00:00:00.000 UTC,561471,17.217718976710657,0.331681538025606
2024-05-11 00:00:00.000 UTC,468283,20.11528401515291,0.309418859308539
2024-05-12 00:00:00.000 UTC,444045,16.235016176419908,0.312274009020249
2024-05-13 00:00:00.000 UTC,555034,18.453305159517186,0.339101360627949
2024-05-14 00:00:00.000 UTC,525369,19.69879593913654,0.283457596602552
2024-05-15 00:00:00.000 UTC,607260,10.292072234992592,0.188683156152942
2024-05-16 00:00:00.000 UTC,587157,7.874745095128742,0.165446215912638
2024-05-17 00:00:00.000 UTC,515904,6.586783093437839,0.15212525014389602
2024-05-18 00:00:00.000 UTC,420318,6.449101355356394,0.119816926160799
2024-05-19 00:00:00.000 UTC,401689,3.9364430063401112,0.117476768120286
2024-05-20 00:00:00.000 UTC,563681,18.49153576125312,0.35131293695688903
2024-05-21 00:00:00.000 UTC,653345,21.474835744379167,0.382080485120331
2024-05-22 00:00:00.000 UTC,673695,19.18413120889781,0.400384745363652
2024-05-23 00:00:00.000 UTC,700045,32.35840654853179,0.35757331305339596
2024-05-24 00:00:00.000 UTC,574215,18.74338058634307,0.334575141022836
2024-05-25 00:00:00.000 UTC,505119,17.504675738733162,0.328077371591145
2024-05-26 00:00:00.000 UTC,505261,16.951111184440716,0.330369991846874
2024-05-27 00:00:00.000 UTC,543359,17.70037396131849,0.7241422271179709
2024-05-28 00:00:00.000 UTC,559924,19.015860587913828,0.801897772588029
2024-05-29 00:00:00.000 UTC,566744,13.950601381570138,0.9588554434822829
2024-05-30 00:00:00.000 UTC,567305,9.958357886212127,0.510640266752172
2024-05-31 00:00:00.000 UTC,531872,4.7634467528250966,0.512674526473692
2024-06-01 00:00:00.000 UTC,487984,3.8084404742576683,0.424772131967613
2024-06-02 00:00:00.000 UTC,464346,6.098766703255843,0.484587839216985
2024-06-03 00:00:00.000 UTC,559215,11.261760106146793,0.538662853186073
2024-06-04 00:00:00.000 UTC,579010,15.281807185992934,0.398652754065557
2024-06-05 00:00:00.000 UTC,523325,18.024490884929712,0.460668361453965
2024-06-06 00:00:00.000 UTC,557473,17.915684415095367,0.49169877890034397
2024-06-07 00:00:00.000 UTC,549578,31.589747734894704,0.508307046351079
2024-06-08 00:00:00.000 UTC,481138,17.284556961689177,0.38656210373035
2024-06-09 00:00:00.000 UTC,446587,16.17376175797015,0.366580324686531
2024-06-10 00:00:00.000 UTC,541762,16.177436259316604,0.405547881847066
2024-06-11 00:00:00.000 UTC,577555,21.064943139868827,0.414555928516111
2024-06-12 00:00:00.000 UTC,603730,12.370232122746822,0.41462190996581993
2024-06-13 00:00:00.000 UTC,593424,5.513256383549485,0.342961765042279
2024-06-14 00:00:00.000 UTC,570942,5.643232250455362,0.309596717290859
2024-06-15 00:00:00.000 UTC,548123,5.885067337517948,0.257893949506338
2024-06-16 00:00:00.000 UTC,467175,3.075743968907209,0.14313960652201402
2024-06-17 00:00:00.000 UTC,575613,11.2968775741438,0.4826062925263146
2024-06-18 00:00:00.000 UTC,610728,23.755027075584668,0.350067926283684
2024-06-19 00:00:00.000 UTC,522810,20.16932396761606,0.341137593161132
2024-06-20 00:00:00.000 UTC,872290,27.96660639936181,433.5305215586211
2024-06-21 00:00:00.000 UTC,741448,19.21229943125974,0.43319868338046
2024-06-22 00:00:00.000 UTC,545510,16.500920660500128,0.336534443711418
2024-06-23 00:00:00.000 UTC,522712,16.57909825740886,0.332552117584512
2024-06-24 00:00:00.000 UTC,572663,24.60389207618586,0.348777351280776
2024-06-25 00:00:00.000 UTC,503158,17.549777575846147,0.343427618851718
2024-06-26 00:00:00.000 UTC,479951,14.541252282652582,0.317534919702263
2024-06-27 00:00:00.000 UTC,512523,4.929526953965003,0.203635797183843
2024-06-28 00:00:00.000 UTC,497040,4.9019004143973355,0.159462044646468
2024-06-29 00:00:00.000 UTC,452507,3.1514042372702606,0.14952526215978199
2024-06-30 00:00:00.000 UTC,462137,3.563296690782132,0.150093421433936
2024-07-01 00:00:00.000 UTC,473310,10.246713417051616,0.266772699611781
2024-07-02 00:00:00.000 UTC,491754,12.949393417811272,0.305994402498452
2024-07-03 00:00:00.000 UTC,502906,18.01588739072847,0.35349746986408204
2024-07-04 00:00:00.000 UTC,547265,21.387901315568616,0.337670865687388
2024-07-05 00:00:00.000 UTC,619348,39.59992088994542,0.345809853280448
2024-07-06 00:00:00.000 UTC,458990,17.922558968983022,0.300168069225488
2024-07-07 00:00:00.000 UTC,420802,17.750134487304365,0.297040791186512
2024-07-08 00:00:00.000 UTC,564199,19.766868067617985,0.312853501186395
2024-07-09 00:00:00.000 UTC,544104,18.23145931217435,0.322656563787417
2024-07-10 00:00:00.000 UTC,503743,16.279479923051817,0.317684556554428
2024-07-11 00:00:00.000 UTC,527476,6.010825473536548,0.152269047427614
2024-07-12 00:00:00.000 UTC,538127,5.160282983382043,0.132997296826257
2024-07-13 00:00:00.000 UTC,440561,2.66368046777316,0.138270113022064
2024-07-14 00:00:00.000 UTC,437099,4.9552915002500155,0.17853493719177999
2024-07-15 00:00:00.000 UTC,544613,13.842721864342888,0.27893855119572
2024-07-16 00:00:00.000 UTC,605740,15.6058454226098,0.335359748517834
2024-07-17 00:00:00.000 UTC,566551,17.849127223804047,0.346266435471063
2024-07-18 00:00:00.000 UTC,543321,17.108208693199582,0.338029838014247
2024-07-19 00:00:00.000 UTC,525648,16.90556857452996,0.31983197055683904
2024-07-20 00:00:00.000 UTC,488285,18.598577089310613,0.296628185117023
2024-07-21 00:00:00.000 UTC,538039,17.814343546238117,0.310825650149141
2024-07-22 00:00:00.000 UTC,544831,18.123109932806,0.310122621393495
2024-07-23 00:00:00.000 UTC,556459,17.561332384744652,0.297570242152365
2024-07-24 00:00:00.000 UTC,461504,17.104854589427543,0.297106773920772
2024-07-25 00:00:00.000 UTC,539360,10.666436611441885,0.211254382146268
2024-07-26 00:00:00.000 UTC,496541,4.685576519866524,0.250585590561198
2024-07-27 00:00:00.000 UTC,470369,4.5691701108546425,0.221857150789082
2024-07-28 00:00:00.000 UTC,392173,3.224020104809602,0.184548086246884
2024-07-29 00:00:00.000 UTC,485552,5.0791705413806225,0.225215857837201
2024-07-30 00:00:00.000 UTC,451263,4.168666449556638,0.21432075645586898
2024-07-31 00:00:00.000 UTC,471285,3.7883589757580953,0.19094369520755702
2024-08-01 00:00:00.000 UTC,549465,9.996463059274637,0.163166629627057
2024-08-02 00:00:00.000 UTC,538958,8.151721149081562,0.148952299421236
2024-08-03 00:00:00.000 UTC,499368,6.861677864509967,0.138418534870452
2024-08-04 00:00:00.000 UTC,508780,16.67532616206716,0.148188740984495
2024-08-05 00:00:00.000 UTC,861956,116.60164353944344,0.479942758290623
2024-08-06 00:00:00.000 UTC,640773,8.191245862348154,0.170448177687583
2024-08-07 00:00:00.000 UTC,586309,8.200251786887366,0.165691173427187
2024-08-08 00:00:00.000 UTC,571403,11.089160964622964,0.181738647958936
2024-08-09 00:00:00.000 UTC,544444,6.172048958670045,0.154018299816197
2024-08-10 00:00:00.000 UTC,426766,4.334822419084137,0.131249871287423
2024-08-11 00:00:00.000 UTC,462327,9.234754574725624,0.202547976855989
2024-08-12 00:00:00.000 UTC,546442,7.5853851832865855,0.263725160238858
2024-08-13 00:00:00.000 UTC,531192,6.4882909357567415,0.258891033830852
2024-08-14 00:00:00.000 UTC,521795,7.65240765866687,0.16285990550178
2024-08-15 00:00:00.000 UTC,544736,10.4899145234679,0.17173761332769502
2024-08-16 00:00:00.000 UTC,537108,7.807235790384159,0.169719226372332
